Timeout: 10
Number of formulas: 100000000
Formula: time, sat
eq11373.txt.smt2: sat	 1.17
eq11374.txt.smt2: TO	 TO
eq11375.txt.smt2: unsat	 0.02
eq11376.txt.smt2: unsat	 0.01
eq11377.txt.smt2: sat	 0.25
eq11378.txt.smt2: sat	 0.37
eq11379.txt.smt2: sat	 0.42
eq1138.txt.smt2: unsat	 0.01
eq11380.txt.smt2: unsat	 0.01
eq11381.txt.smt2: unsat	 0.01
eq11382.txt.smt2: unsat	 0.01
eq11383.txt.smt2: unsat	 0.01
eq11384.txt.smt2: unsat	 0.01
eq11385.txt.smt2: sat	 0.19
eq11386.txt.smt2: unsat	 0.0
eq11387.txt.smt2: unsat	 0.0
eq11388.txt.smt2: unsat	 0.01
eq11389.txt.smt2: unsat	 0.01
eq1139.txt.smt2: unsat	 0.01
eq11390.txt.smt2: unsat	 0.01
eq11391.txt.smt2: unsat	 0.01
eq11392.txt.smt2: sat	 0.23
eq11393.txt.smt2: unsat	 0.01
eq11394.txt.smt2: unsat	 0.01
eq11395.txt.smt2: sat	 1.6
eq11396.txt.smt2: unsat	 0.01
eq11397.txt.smt2: unsat	 0.01
eq11398.txt.smt2: unsat	 0.01
eq11399.txt.smt2: unsat	 0.01
eq114.txt.smt2: unsat	 0.01
eq1140.txt.smt2: unsat	 0.01
eq11400.txt.smt2: unsat	 0.01
eq11401.txt.smt2: unsat	 0.01
eq11402.txt.smt2: unsat	 0.01
eq11403.txt.smt2: unsat	 0.01
eq11404.txt.smt2: unsat	 0.01
eq11405.txt.smt2: unsat	 0.01
eq11406.txt.smt2: unsat	 0.01
eq11407.txt.smt2: unsat	 0.01
eq11408.txt.smt2: unsat	 0.01
eq11409.txt.smt2: unsat	 0.01
eq1141.txt.smt2: unsat	 0.01
eq11410.txt.smt2: unsat	 0.01
eq11411.txt.smt2: unsat	 0.01
eq11412.txt.smt2: unsat	 0.01
eq11413.txt.smt2: unsat	 0.01
eq11414.txt.smt2: sat	 1.68
eq11415.txt.smt2: sat	 1.6
eq11416.txt.smt2: unsat	 0.06
eq11417.txt.smt2: unsat	 0.06
eq11418.txt.smt2: unsat	 0.06
eq11419.txt.smt2: sat	 0.54
eq1142.txt.smt2: unsat	 0.01
eq11420.txt.smt2: sat	 1.59
eq11421.txt.smt2: unsat	 0.05
eq11422.txt.smt2: TO	 TO
eq11423.txt.smt2: TO	 TO
eq11424.txt.smt2: unsat	 0.03
eq11425.txt.smt2: unsat	 0.01
eq11426.txt.smt2: unsat	 0.01
eq11427.txt.smt2: unsat	 0.01
eq11428.txt.smt2: unsat	 0.01
eq11429.txt.smt2: unsat	 0.06
eq1143.txt.smt2: unsat	 0.01
eq11430.txt.smt2: sat	 1.58
eq11431.txt.smt2: unsat	 0.01
eq11432.txt.smt2: unsat	 0.01
eq11433.txt.smt2: unsat	 0.01
eq11434.txt.smt2: unsat	 0.01
eq11435.txt.smt2: unsat	 0.01
eq11436.txt.smt2: unsat	 0.01
eq11437.txt.smt2: unsat	 0.01
eq11438.txt.smt2: unsat	 0.01
eq11439.txt.smt2: unsat	 0.0
eq1144.txt.smt2: unsat	 0.0
eq11440.txt.smt2: sat	 0.37
eq11441.txt.smt2: unsat	 0.01
eq11442.txt.smt2: unsat	 0.01
eq11443.txt.smt2: unsat	 0.01
eq11444.txt.smt2: unsat	 0.01
eq11445.txt.smt2: sat	 0.48
eq11446.txt.smt2: sat	 0.45
eq11447.txt.smt2: sat	 0.44
eq11448.txt.smt2: unsat	 0.01
eq11449.txt.smt2: unsat	 0.01
eq1145.txt.smt2: unsat	 0.01
eq11450.txt.smt2: unsat	 0.01
eq11451.txt.smt2: unsat	 0.01
eq11452.txt.smt2: unsat	 0.01
eq11453.txt.smt2: unsat	 0.01
eq11454.txt.smt2: unsat	 0.01
eq11455.txt.smt2: unsat	 0.01
eq11456.txt.smt2: sat	 0.47
eq11457.txt.smt2: unsat	 0.01
eq11458.txt.smt2: TO	 TO
eq11459.txt.smt2: TO	 TO
eq1146.txt.smt2: unsat	 0.01
eq11460.txt.smt2: unsat	 0.01
eq11461.txt.smt2: unsat	 0.01
eq11462.txt.smt2: unsat	 0.01
eq11463.txt.smt2: unsat	 0.01
eq11464.txt.smt2: unsat	 0.01
eq11465.txt.smt2: unsat	 0.01
eq11466.txt.smt2: unsat	 0.01
eq11467.txt.smt2: unsat	 0.01
eq11468.txt.smt2: unsat	 0.01
eq11469.txt.smt2: sat	 1.46
eq1147.txt.smt2: unsat	 0.01
eq11470.txt.smt2: unsat	 0.01
eq11471.txt.smt2: unsat	 0.01
eq11472.txt.smt2: sat	 0.24
eq11473.txt.smt2: unsat	 0.01
eq11474.txt.smt2: sat	 0.21
eq11475.txt.smt2: unsat	 0.01
eq11476.txt.smt2: unsat	 0.01
eq11477.txt.smt2: unsat	 0.01
eq11478.txt.smt2: unsat	 0.01
eq11479.txt.smt2: sat	 1.66
eq1148.txt.smt2: unsat	 0.01
eq11480.txt.smt2: sat	 1.75
eq11481.txt.smt2: sat	 0.23
eq11482.txt.smt2: sat	 0.72
eq11483.txt.smt2: sat	 2.92
eq11484.txt.smt2: unsat	 0.02
eq11485.txt.smt2: unsat	 0.01
eq11486.txt.smt2: unsat	 0.01
eq11487.txt.smt2: unsat	 0.01
eq11488.txt.smt2: TO	 TO
eq11489.txt.smt2: unsat	 0.01
eq1149.txt.smt2: unsat	 0.01
eq11490.txt.smt2: unsat	 0.01
eq11491.txt.smt2: unsat	 0.01
eq11492.txt.smt2: unsat	 0.01
eq11493.txt.smt2: unsat	 0.01
eq11494.txt.smt2: sat	 0.2
eq11495.txt.smt2: sat	 1.7
eq11496.txt.smt2: unsat	 0.01
eq11497.txt.smt2: unsat	 0.01
eq11498.txt.smt2: sat	 0.27
eq11499.txt.smt2: unsat	 0.01
eq115.txt.smt2: unsat	 0.01
eq1150.txt.smt2: unsat	 0.01
eq11500.txt.smt2: unsat	 0.01
eq11501.txt.smt2: sat	 1.75
eq11502.txt.smt2: unsat	 0.01
eq11503.txt.smt2: unsat	 0.01
eq11504.txt.smt2: unsat	 0.01
eq11505.txt.smt2: unsat	 0.01
eq11506.txt.smt2: unsat	 0.01
eq11507.txt.smt2: unsat	 0.01
eq11508.txt.smt2: unsat	 0.01
eq11509.txt.smt2: unsat	 0.01
eq1151.txt.smt2: unsat	 0.01
eq11510.txt.smt2: unsat	 0.01
eq11511.txt.smt2: unsat	 0.01
eq11512.txt.smt2: unsat	 0.01
eq11513.txt.smt2: unsat	 0.01
eq11514.txt.smt2: unsat	 0.01
eq11515.txt.smt2: unsat	 0.01
eq11516.txt.smt2: unsat	 0.01
eq11517.txt.smt2: unsat	 0.01
eq11518.txt.smt2: unsat	 0.01
eq11519.txt.smt2: unsat	 0.01
eq1152.txt.smt2: unsat	 0.01
eq11520.txt.smt2: unsat	 0.01
eq11521.txt.smt2: unsat	 0.01
eq11522.txt.smt2: unsat	 0.01
eq11523.txt.smt2: unsat	 0.01
eq11524.txt.smt2: unsat	 0.01
eq11525.txt.smt2: unsat	 0.01
eq11526.txt.smt2: unsat	 0.01
eq11527.txt.smt2: unsat	 0.01
eq11528.txt.smt2: unsat	 0.01
eq11529.txt.smt2: sat	 0.2
eq1153.txt.smt2: unsat	 0.01
eq11530.txt.smt2: unsat	 0.01
eq11531.txt.smt2: sat	 0.22
eq11532.txt.smt2: unsat	 0.01
eq11533.txt.smt2: unsat	 0.01
eq11534.txt.smt2: unsat	 0.01
eq11535.txt.smt2: unsat	 0.01
eq11536.txt.smt2: unsat	 0.01
eq11537.txt.smt2: unsat	 0.01
eq11538.txt.smt2: unsat	 0.01
eq11539.txt.smt2: unsat	 0.01
eq1154.txt.smt2: unsat	 0.01
eq11540.txt.smt2: unsat	 0.01
eq11541.txt.smt2: unsat	 0.01
eq11542.txt.smt2: unsat	 0.01
eq11543.txt.smt2: unsat	 0.01
eq11544.txt.smt2: sat	 0.47
eq11545.txt.smt2: unsat	 0.01
eq11546.txt.smt2: unsat	 0.01
eq11547.txt.smt2: unsat	 0.01
eq11548.txt.smt2: unsat	 0.01
eq11549.txt.smt2: unsat	 0.01
eq1155.txt.smt2: unsat	 0.01
eq11550.txt.smt2: unsat	 0.01
eq11551.txt.smt2: unsat	 0.01
eq11552.txt.smt2: unsat	 0.01
eq11553.txt.smt2: unsat	 0.01
eq11554.txt.smt2: unsat	 0.01
eq11555.txt.smt2: unsat	 0.01
eq11556.txt.smt2: unsat	 0.01
eq11557.txt.smt2: unsat	 0.01
eq11558.txt.smt2: unsat	 0.01
eq11559.txt.smt2: unsat	 0.01
eq1156.txt.smt2: unsat	 0.01
eq11560.txt.smt2: unsat	 0.01
eq11561.txt.smt2: unsat	 0.01
eq11562.txt.smt2: unsat	 0.01
eq11563.txt.smt2: unsat	 0.01
eq11564.txt.smt2: unsat	 0.01
eq11565.txt.smt2: unsat	 0.01
eq11566.txt.smt2: unsat	 0.01
eq11567.txt.smt2: unsat	 0.01
eq11568.txt.smt2: unsat	 0.01
eq11569.txt.smt2: unsat	 0.01
eq1157.txt.smt2: unsat	 0.01
eq11570.txt.smt2: unsat	 0.01
eq11571.txt.smt2: unsat	 0.01
eq11572.txt.smt2: unsat	 0.02
eq11573.txt.smt2: unsat	 0.02
eq11574.txt.smt2: unsat	 0.02
eq11575.txt.smt2: unsat	 0.02
eq11576.txt.smt2: unsat	 0.01
eq11577.txt.smt2: unsat	 0.02
eq11578.txt.smt2: unsat	 0.01
eq11579.txt.smt2: unsat	 0.01
eq1158.txt.smt2: unsat	 0.01
eq11580.txt.smt2: unsat	 0.01
eq11581.txt.smt2: unsat	 0.01
eq11582.txt.smt2: unsat	 0.01
eq11583.txt.smt2: unsat	 0.02
eq11584.txt.smt2: sat	 0.43
eq11585.txt.smt2: sat	 0.43
eq11586.txt.smt2: sat	 0.58
eq11587.txt.smt2: unsat	 0.02
eq11588.txt.smt2: sat	 1.75
eq11589.txt.smt2: sat	 1.76
eq1159.txt.smt2: unsat	 0.01
eq11590.txt.smt2: sat	 1.84
eq11591.txt.smt2: TO	 TO
eq11592.txt.smt2: TO	 TO
eq11593.txt.smt2: unsat	 0.02
eq11594.txt.smt2: unsat	 0.02
eq11595.txt.smt2: unsat	 0.02
eq11596.txt.smt2: unsat	 0.02
eq11597.txt.smt2: unsat	 0.01
eq11598.txt.smt2: unsat	 0.02
eq11599.txt.smt2: unsat	 0.01
eq116.txt.smt2: unsat	 0.01
eq1160.txt.smt2: unsat	 0.01
eq11600.txt.smt2: unsat	 0.02
eq11601.txt.smt2: unsat	 0.02
eq11602.txt.smt2: unsat	 0.06
eq11603.txt.smt2: unsat	 0.01
eq11604.txt.smt2: unsat	 0.01
eq11605.txt.smt2: sat	 0.38
eq11606.txt.smt2: sat	 0.16
eq11607.txt.smt2: unsat	 0.05
eq11608.txt.smt2: unsat	 0.05
eq11609.txt.smt2: unsat	 0.04
eq1161.txt.smt2: unsat	 0.01
eq11610.txt.smt2: unsat	 0.01
eq11611.txt.smt2: unsat	 0.01
eq11612.txt.smt2: sat	 0.13
eq11613.txt.smt2: sat	 0.11
eq11614.txt.smt2: unsat	 0.01
eq11615.txt.smt2: unsat	 0.01
eq11616.txt.smt2: unsat	 0.01
eq11617.txt.smt2: sat	 0.11
eq11618.txt.smt2: unsat	 0.01
eq11619.txt.smt2: unsat	 0.01
eq1162.txt.smt2: unsat	 0.01
eq11620.txt.smt2: unsat	 0.01
eq11621.txt.smt2: unsat	 0.01
eq11622.txt.smt2: unsat	 0.03
eq11623.txt.smt2: unsat	 0.03
eq11624.txt.smt2: unsat	 0.01
eq11625.txt.smt2: unsat	 0.01
eq11626.txt.smt2: unsat	 0.01
eq11627.txt.smt2: unsat	 0.01
eq11628.txt.smt2: unsat	 0.01
eq11629.txt.smt2: sat	 0.11
eq1163.txt.smt2: unsat	 0.01
eq11630.txt.smt2: sat	 0.11
eq11631.txt.smt2: unsat	 0.03
eq11632.txt.smt2: sat	 0.16
eq11633.txt.smt2: sat	 0.15
eq11634.txt.smt2: unsat	 0.05
eq11635.txt.smt2: unsat	 0.01
eq11636.txt.smt2: unsat	 0.01
eq11637.txt.smt2: unsat	 0.01
eq11638.txt.smt2: unsat	 0.01
eq11639.txt.smt2: unsat	 0.01
eq1164.txt.smt2: unsat	 0.01
eq11640.txt.smt2: unsat	 0.01
eq11641.txt.smt2: unsat	 0.01
eq11642.txt.smt2: unsat	 0.01
eq11643.txt.smt2: unsat	 0.01
eq11644.txt.smt2: unsat	 0.01
eq11645.txt.smt2: unsat	 0.02
eq11646.txt.smt2: unsat	 0.01
eq11647.txt.smt2: unsat	 0.01
eq11648.txt.smt2: unsat	 0.01
eq11649.txt.smt2: unsat	 0.01
eq1165.txt.smt2: unsat	 0.01
eq11650.txt.smt2: unsat	 0.01
eq11651.txt.smt2: unsat	 0.01
eq11652.txt.smt2: unsat	 0.01
eq11653.txt.smt2: unsat	 0.01
eq11654.txt.smt2: unsat	 0.01
eq11655.txt.smt2: unsat	 0.01
eq11656.txt.smt2: sat	 0.22
eq11657.txt.smt2: sat	 0.22
eq11658.txt.smt2: unsat	 0.01
eq11659.txt.smt2: unsat	 0.0
eq1166.txt.smt2: unsat	 0.01
eq11660.txt.smt2: unsat	 0.0
eq11661.txt.smt2: unsat	 0.0
eq11662.txt.smt2: unsat	 0.01
eq11663.txt.smt2: unsat	 0.01
eq11664.txt.smt2: sat	 0.44
eq11665.txt.smt2: unsat	 0.01
eq11666.txt.smt2: sat	 0.43
eq11667.txt.smt2: unsat	 0.01
eq11668.txt.smt2: sat	 0.19
eq11669.txt.smt2: sat	 0.19
eq1167.txt.smt2: unsat	 0.01
eq11670.txt.smt2: sat	 0.16
eq11671.txt.smt2: sat	 0.2
eq11672.txt.smt2: sat	 0.2
eq11673.txt.smt2: sat	 0.2
eq11674.txt.smt2: unsat	 0.01
eq11675.txt.smt2: unsat	 0.01
eq11676.txt.smt2: unsat	 0.01
eq11677.txt.smt2: sat	 0.18
eq11678.txt.smt2: sat	 0.16
eq11679.txt.smt2: sat	 0.2
eq1168.txt.smt2: unsat	 0.01
eq11680.txt.smt2: sat	 0.17
eq11681.txt.smt2: unsat	 0.01
eq11682.txt.smt2: sat	 0.19
eq11683.txt.smt2: sat	 0.19
eq11684.txt.smt2: sat	 0.25
eq11685.txt.smt2: sat	 1.64
eq11686.txt.smt2: unsat	 0.01
eq11687.txt.smt2: unsat	 0.01
eq11688.txt.smt2: sat	 0.21
eq11689.txt.smt2: unsat	 0.01
eq1169.txt.smt2: unsat	 0.01
eq11690.txt.smt2: unsat	 0.01
eq11691.txt.smt2: sat	 0.38
eq11692.txt.smt2: unsat	 0.01
eq11693.txt.smt2: unsat	 0.01
eq11694.txt.smt2: unsat	 0.01
eq11695.txt.smt2: unsat	 0.01
eq11696.txt.smt2: unsat	 0.01
eq11697.txt.smt2: unsat	 0.01
eq11698.txt.smt2: unsat	 0.01
eq11699.txt.smt2: unsat	 0.01
eq117.txt.smt2: unsat	 0.01
eq1170.txt.smt2: unsat	 0.01
eq11700.txt.smt2: unsat	 0.01
eq11701.txt.smt2: unsat	 0.01
eq11702.txt.smt2: unsat	 0.01
eq11703.txt.smt2: unsat	 0.01
eq11704.txt.smt2: unsat	 0.01
eq11705.txt.smt2: unsat	 0.01
eq11706.txt.smt2: unsat	 0.01
eq11707.txt.smt2: unsat	 0.01
eq11708.txt.smt2: unsat	 0.01
eq11709.txt.smt2: unsat	 0.01
eq1171.txt.smt2: unsat	 0.01
eq11710.txt.smt2: unsat	 0.01
eq11711.txt.smt2: unsat	 0.01
eq11712.txt.smt2: unsat	 0.01
eq11713.txt.smt2: unsat	 0.01
eq11714.txt.smt2: unsat	 0.01
eq11715.txt.smt2: unsat	 0.01
eq11716.txt.smt2: unsat	 0.01
eq11717.txt.smt2: unsat	 0.01
eq11718.txt.smt2: unsat	 0.01
eq11719.txt.smt2: unsat	 0.01
eq1172.txt.smt2: unsat	 0.01
eq11720.txt.smt2: sat	 2.57
eq11721.txt.smt2: unsat	 0.01
eq11722.txt.smt2: unsat	 0.01
eq11723.txt.smt2: unsat	 0.03
eq11724.txt.smt2: unsat	 0.03
eq11725.txt.smt2: unsat	 0.03
eq11726.txt.smt2: sat	 1.38
eq11727.txt.smt2: unsat	 0.02
eq11728.txt.smt2: unsat	 0.02
eq11729.txt.smt2: unsat	 0.01
eq1173.txt.smt2: unsat	 0.01
eq11730.txt.smt2: unsat	 0.01
eq11731.txt.smt2: unsat	 0.01
eq11732.txt.smt2: unsat	 0.01
eq11733.txt.smt2: unsat	 0.01
eq11734.txt.smt2: sat	 0.26
eq11735.txt.smt2: sat	 1.09
eq11736.txt.smt2: unsat	 0.01
eq11737.txt.smt2: unsat	 0.01
eq11738.txt.smt2: sat	 0.29
eq11739.txt.smt2: unsat	 0.01
eq1174.txt.smt2: unsat	 0.01
eq11740.txt.smt2: sat	 0.48
eq11741.txt.smt2: sat	 0.43
eq11742.txt.smt2: sat	 0.48
eq11743.txt.smt2: unsat	 0.01
eq11744.txt.smt2: unsat	 0.01
eq11745.txt.smt2: unsat	 0.01
eq11746.txt.smt2: sat	 0.42
eq11747.txt.smt2: unsat	 0.01
eq11748.txt.smt2: unsat	 0.01
eq11749.txt.smt2: sat	 0.42
eq1175.txt.smt2: unsat	 0.01
eq11750.txt.smt2: unsat	 0.01
eq11751.txt.smt2: unsat	 0.01
eq11752.txt.smt2: sat	 0.45
eq11753.txt.smt2: sat	 1.65
eq11754.txt.smt2: sat	 1.73
eq11755.txt.smt2: unsat	 0.01
eq11756.txt.smt2: unsat	 0.01
eq11757.txt.smt2: unsat	 0.01
eq11758.txt.smt2: sat	 1.55
eq11759.txt.smt2: sat	 1.72
eq1176.txt.smt2: unsat	 0.01
eq11760.txt.smt2: unsat	 0.01
eq11761.txt.smt2: unsat	 0.01
eq11762.txt.smt2: TO	 TO
eq11763.txt.smt2: unsat	 0.01
eq11764.txt.smt2: unsat	 0.01
eq11765.txt.smt2: unsat	 0.01
eq11766.txt.smt2: unsat	 0.01
eq11767.txt.smt2: sat	 1.78
eq11768.txt.smt2: unsat	 0.01
eq11769.txt.smt2: sat	 0.13
eq1177.txt.smt2: unsat	 0.0
eq11770.txt.smt2: unsat	 0.0
eq11771.txt.smt2: unsat	 0.0
eq11772.txt.smt2: sat	 0.13
eq11773.txt.smt2: sat	 0.13
eq11774.txt.smt2: sat	 0.17
eq11775.txt.smt2: sat	 0.2
eq11776.txt.smt2: sat	 0.2
eq11777.txt.smt2: sat	 0.19
eq11778.txt.smt2: sat	 0.19
eq11779.txt.smt2: sat	 0.2
eq1178.txt.smt2: unsat	 0.01
eq11780.txt.smt2: sat	 0.19
eq11781.txt.smt2: sat	 0.16
eq11782.txt.smt2: sat	 0.21
eq11783.txt.smt2: unsat	 0.01
eq11784.txt.smt2: unsat	 0.01
eq11785.txt.smt2: unsat	 0.01
eq11786.txt.smt2: unsat	 0.01
eq11787.txt.smt2: unsat	 0.01
eq11788.txt.smt2: unsat	 0.01
eq11789.txt.smt2: unsat	 0.01
eq1179.txt.smt2: unsat	 0.01
eq11790.txt.smt2: unsat	 0.01
eq11791.txt.smt2: sat	 0.46
eq11792.txt.smt2: unsat	 0.01
eq11793.txt.smt2: unsat	 0.01
eq11794.txt.smt2: sat	 0.41
eq11795.txt.smt2: sat	 1.61
eq11796.txt.smt2: sat	 1.65
eq11797.txt.smt2: unsat	 0.01
eq11798.txt.smt2: unsat	 0.01
eq11799.txt.smt2: sat	 1.51
eq118.txt.smt2: unsat	 0.01
eq1180.txt.smt2: unsat	 0.0
eq11800.txt.smt2: sat	 0.42
eq11801.txt.smt2: unsat	 0.06
eq11802.txt.smt2: sat	 1.81
eq11803.txt.smt2: sat	 1.43
eq11804.txt.smt2: sat	 0.43
eq11805.txt.smt2: sat	 0.46
eq11806.txt.smt2: unsat	 0.05
eq11807.txt.smt2: unsat	 0.06
eq11808.txt.smt2: unsat	 0.06
eq11809.txt.smt2: unsat	 0.01
eq1181.txt.smt2: unsat	 0.01
eq11810.txt.smt2: unsat	 0.01
eq11811.txt.smt2: unsat	 0.01
eq11812.txt.smt2: unsat	 0.01
eq11813.txt.smt2: unsat	 0.01
eq11814.txt.smt2: unsat	 0.01
eq11815.txt.smt2: unsat	 0.01
eq11816.txt.smt2: unsat	 0.01
eq11817.txt.smt2: unsat	 0.01
eq11818.txt.smt2: unsat	 0.01
eq11819.txt.smt2: unsat	 0.01
eq1182.txt.smt2: unsat	 0.01
eq11820.txt.smt2: unsat	 0.01
eq11821.txt.smt2: unsat	 0.01
eq11822.txt.smt2: unsat	 0.01
eq11823.txt.smt2: unsat	 0.01
eq11824.txt.smt2: unsat	 0.01
eq11825.txt.smt2: sat	 1.73
eq11826.txt.smt2: sat	 1.72
eq11827.txt.smt2: sat	 0.46
eq11828.txt.smt2: sat	 0.46
eq11829.txt.smt2: unsat	 0.01
eq1183.txt.smt2: unsat	 0.01
eq11830.txt.smt2: sat	 0.45
eq11831.txt.smt2: sat	 0.48
eq11832.txt.smt2: unsat	 0.01
eq11833.txt.smt2: unsat	 0.01
eq11834.txt.smt2: unsat	 0.01
eq11835.txt.smt2: unsat	 0.01
eq11836.txt.smt2: sat	 0.41
eq11837.txt.smt2: sat	 0.44
eq11838.txt.smt2: sat	 0.45
eq11839.txt.smt2: unsat	 0.01
eq1184.txt.smt2: unsat	 0.01
eq11840.txt.smt2: unsat	 0.01
eq11841.txt.smt2: unsat	 0.01
eq11842.txt.smt2: unsat	 0.01
eq11843.txt.smt2: sat	 0.46
eq11844.txt.smt2: sat	 1.82
eq11845.txt.smt2: sat	 1.77
eq11846.txt.smt2: sat	 0.25
eq11847.txt.smt2: sat	 0.24
eq11848.txt.smt2: sat	 0.25
eq11849.txt.smt2: sat	 0.25
eq1185.txt.smt2: unsat	 0.01
eq11850.txt.smt2: sat	 0.42
eq11851.txt.smt2: unsat	 0.01
eq11852.txt.smt2: unsat	 0.01
eq11853.txt.smt2: sat	 0.43
eq11854.txt.smt2: unsat	 0.01
eq11855.txt.smt2: sat	 0.47
eq11856.txt.smt2: sat	 0.52
eq11857.txt.smt2: unsat	 0.06
eq11858.txt.smt2: sat	 0.54
eq11859.txt.smt2: sat	 0.53
eq1186.txt.smt2: unsat	 0.01
eq11860.txt.smt2: sat	 0.53
eq11861.txt.smt2: sat	 1.61
eq11862.txt.smt2: unsat	 0.06
eq11863.txt.smt2: unsat	 0.05
eq11864.txt.smt2: unsat	 0.04
eq11865.txt.smt2: unsat	 0.03
eq11866.txt.smt2: unsat	 0.03
eq11867.txt.smt2: sat	 1.96
eq11868.txt.smt2: unsat	 0.06
eq11869.txt.smt2: TO	 TO
eq1187.txt.smt2: unsat	 0.02
eq11870.txt.smt2: unsat	 0.06
eq11871.txt.smt2: unsat	 0.01
eq11872.txt.smt2: unsat	 0.01
eq11873.txt.smt2: unsat	 0.01
eq11874.txt.smt2: unsat	 0.01
eq11875.txt.smt2: unsat	 0.01
eq11876.txt.smt2: unsat	 0.01
eq11877.txt.smt2: sat	 0.21
eq11878.txt.smt2: sat	 1.57
eq11879.txt.smt2: unsat	 0.02
eq1188.txt.smt2: unsat	 0.02
eq11880.txt.smt2: unsat	 0.01
eq11881.txt.smt2: sat	 0.27
eq11882.txt.smt2: unsat	 0.01
eq11883.txt.smt2: unsat	 0.01
eq11884.txt.smt2: sat	 1.68
eq11885.txt.smt2: unsat	 0.01
eq11886.txt.smt2: unsat	 0.01
eq11887.txt.smt2: unsat	 0.01
eq11888.txt.smt2: unsat	 0.01
eq11889.txt.smt2: unsat	 0.01
eq1189.txt.smt2: unsat	 0.01
eq11890.txt.smt2: unsat	 0.01
eq11891.txt.smt2: unsat	 0.01
eq11892.txt.smt2: unsat	 0.01
eq11893.txt.smt2: unsat	 0.01
eq11894.txt.smt2: unsat	 0.01
eq11895.txt.smt2: unsat	 0.01
eq11896.txt.smt2: unsat	 0.01
eq11897.txt.smt2: unsat	 0.01
eq11898.txt.smt2: unsat	 0.01
eq11899.txt.smt2: unsat	 0.01
eq119.txt.smt2: unsat	 0.01
eq1190.txt.smt2: unsat	 0.01
eq11900.txt.smt2: unsat	 0.01
eq11901.txt.smt2: unsat	 0.01
eq11902.txt.smt2: unsat	 0.01
eq11903.txt.smt2: unsat	 0.01
eq11904.txt.smt2: unsat	 0.01
eq11905.txt.smt2: unsat	 0.01
eq11906.txt.smt2: unsat	 0.01
eq11907.txt.smt2: unsat	 0.01
eq11908.txt.smt2: unsat	 0.01
eq11909.txt.smt2: unsat	 0.01
eq1191.txt.smt2: unsat	 0.01
eq11910.txt.smt2: unsat	 0.01
eq11911.txt.smt2: unsat	 0.01
eq11912.txt.smt2: unsat	 0.01
eq11913.txt.smt2: unsat	 0.01
eq11914.txt.smt2: unsat	 0.01
eq11915.txt.smt2: sat	 0.23
eq11916.txt.smt2: sat	 0.25
eq11917.txt.smt2: unsat	 0.01
eq11918.txt.smt2: unsat	 0.01
eq11919.txt.smt2: unsat	 0.01
eq1192.txt.smt2: unsat	 0.01
eq11920.txt.smt2: unsat	 0.01
eq11921.txt.smt2: unsat	 0.01
eq11922.txt.smt2: unsat	 0.01
eq11923.txt.smt2: unsat	 0.01
eq11924.txt.smt2: unsat	 0.01
eq11925.txt.smt2: unsat	 0.01
eq11926.txt.smt2: unsat	 0.01
eq11927.txt.smt2: unsat	 0.02
eq11928.txt.smt2: unsat	 0.02
eq11929.txt.smt2: unsat	 0.01
eq1193.txt.smt2: unsat	 0.01
eq11930.txt.smt2: unsat	 0.02
eq11931.txt.smt2: unsat	 0.02
eq11932.txt.smt2: unsat	 0.02
eq11933.txt.smt2: unsat	 0.01
eq11934.txt.smt2: unsat	 0.01
eq11935.txt.smt2: unsat	 0.01
eq11936.txt.smt2: sat	 1.82
eq11937.txt.smt2: sat	 1.59
eq11938.txt.smt2: unsat	 0.03
eq11939.txt.smt2: sat	 1.45
eq1194.txt.smt2: unsat	 0.01
eq11940.txt.smt2: sat	 1.7
eq11941.txt.smt2: sat	 1.92
eq11942.txt.smt2: sat	 1.63
eq11943.txt.smt2: unsat	 0.05
eq11944.txt.smt2: unsat	 0.03
eq11945.txt.smt2: unsat	 0.06
eq11946.txt.smt2: unsat	 0.01
eq11947.txt.smt2: unsat	 0.01
eq11948.txt.smt2: unsat	 0.01
eq11949.txt.smt2: unsat	 0.01
eq1195.txt.smt2: unsat	 0.01
eq11950.txt.smt2: unsat	 0.01
eq11951.txt.smt2: unsat	 0.01
eq11952.txt.smt2: unsat	 0.01
eq11953.txt.smt2: unsat	 0.01
eq11954.txt.smt2: unsat	 0.01
eq11955.txt.smt2: TO	 TO
eq11956.txt.smt2: unsat	 0.06
eq11957.txt.smt2: unsat	 0.01
eq11958.txt.smt2: unsat	 0.02
eq11959.txt.smt2: sat	 0.47
eq1196.txt.smt2: unsat	 0.01
eq11960.txt.smt2: sat	 0.45
eq11961.txt.smt2: sat	 1.63
eq11962.txt.smt2: unsat	 0.02
eq11963.txt.smt2: unsat	 0.02
eq11964.txt.smt2: unsat	 0.02
eq11965.txt.smt2: TO	 TO
eq11966.txt.smt2: sat	 1.62
eq11967.txt.smt2: sat	 0.5
eq11968.txt.smt2: sat	 1.78
eq11969.txt.smt2: unsat	 0.01
eq1197.txt.smt2: unsat	 0.01
eq11970.txt.smt2: sat	 1.64
eq11971.txt.smt2: unsat	 0.02
eq11972.txt.smt2: unsat	 0.02
eq11973.txt.smt2: unsat	 0.02
eq11974.txt.smt2: TO	 TO
eq11975.txt.smt2: unsat	 0.02
eq11976.txt.smt2: unsat	 0.01
eq11977.txt.smt2: unsat	 0.01
eq11978.txt.smt2: unsat	 0.01
eq11979.txt.smt2: unsat	 0.01
