#Timeout: 10
#Number of formulas: 1000
Formula; sat; time
eq649.txt.smt2; sat                        ;	 1.33
eq65.txt.smt2; sat                         ;	 0.1
eq650.txt.smt2; sat                        ;	 0.05
eq651.txt.smt2; sat                        ;	 0.17
eq652.txt.smt2; TO                         ;	 TO
eq653.txt.smt2; TO                         ;	 TO
eq654.txt.smt2; sat                        ;	 0.04
eq655.txt.smt2; sat                        ;	 0.12
eq656.txt.smt2; sat                        ;	 4.79
eq657.txt.smt2; sat                        ;	 0.19
eq658.txt.smt2; sat                        ;	 0.11
eq659.txt.smt2; TO                         ;	 TO
eq66.txt.smt2; TO                          ;	 TO
eq660.txt.smt2; TO                         ;	 TO
eq661.txt.smt2; sat                        ;	 0.09
eq662.txt.smt2; sat                        ;	 0.18
eq663.txt.smt2; sat                        ;	 0.09
eq664.txt.smt2; sat                        ;	 0.11
eq665.txt.smt2; sat                        ;	 0.09
eq666.txt.smt2; TO                         ;	 TO
eq667.txt.smt2; sat                        ;	 0.14
eq668.txt.smt2; sat                        ;	 5.06
eq669.txt.smt2; sat                        ;	 1.15
eq67.txt.smt2; TO                          ;	 TO
eq670.txt.smt2; sat                        ;	 0.31
eq671.txt.smt2; sat                        ;	 0.05
eq672.txt.smt2; sat                        ;	 1.18
eq673.txt.smt2; sat                        ;	 0.09
eq674.txt.smt2; sat                        ;	 0.1
eq675.txt.smt2; sat                        ;	 9.29
eq676.txt.smt2; sat                        ;	 0.1
eq677.txt.smt2; TO                         ;	 TO
eq678.txt.smt2; TO                         ;	 TO
eq679.txt.smt2; TO                         ;	 TO
eq68.txt.smt2; sat                         ;	 1.02
eq680.txt.smt2; sat                        ;	 0.42
eq681.txt.smt2; TO                         ;	 TO
eq682.txt.smt2; sat                        ;	 0.37
eq683.txt.smt2; sat                        ;	 0.1
eq684.txt.smt2; sat                        ;	 0.31
eq685.txt.smt2; sat                        ;	 0.04
eq686.txt.smt2; sat                        ;	 0.05
eq687.txt.smt2; sat                        ;	 1.22
eq688.txt.smt2; sat                        ;	 0.11
eq689.txt.smt2; sat                        ;	 1.51
eq69.txt.smt2; TO                          ;	 TO
eq690.txt.smt2; sat                        ;	 0.37
eq691.txt.smt2; sat                        ;	 0.04
eq692.txt.smt2; TO                         ;	 TO
eq693.txt.smt2; sat                        ;	 0.43
eq694.txt.smt2; TO                         ;	 TO
eq695.txt.smt2; TO                         ;	 TO
eq696.txt.smt2; TO                         ;	 TO
eq697.txt.smt2; sat                        ;	 1.19
eq698.txt.smt2; sat                        ;	 0.11
eq699.txt.smt2; TO                         ;	 TO
eq7.txt.smt2; sat                          ;	 0.08
eq70.txt.smt2; sat                         ;	 0.66
eq700.txt.smt2; sat                        ;	 1.1
eq701.txt.smt2; sat                        ;	 0.28
eq702.txt.smt2; sat                        ;	 1.31
eq703.txt.smt2; TO                         ;	 TO
eq704.txt.smt2; TO                         ;	 TO
eq705.txt.smt2; TO                         ;	 TO
eq706.txt.smt2; TO                         ;	 TO
eq707.txt.smt2; sat                        ;	 0.17
eq708.txt.smt2; sat                        ;	 0.05
eq709.txt.smt2; TO                         ;	 TO
eq71.txt.smt2; sat                         ;	 0.05
eq710.txt.smt2; sat                        ;	 0.04
eq711.txt.smt2; sat                        ;	 0.12
eq712.txt.smt2; TO                         ;	 TO
eq713.txt.smt2; sat                        ;	 0.05
eq714.txt.smt2; sat                        ;	 0.07
eq715.txt.smt2; TO                         ;	 TO
eq716.txt.smt2; TO                         ;	 TO
eq717.txt.smt2; sat                        ;	 0.06
eq718.txt.smt2; sat                        ;	 0.08
eq719.txt.smt2; TO                         ;	 TO
eq72.txt.smt2; TO                          ;	 TO
eq720.txt.smt2; sat                        ;	 1.47
eq721.txt.smt2; TO                         ;	 TO
eq722.txt.smt2; TO                         ;	 TO
eq723.txt.smt2; sat                        ;	 0.15
eq724.txt.smt2; sat                        ;	 0.09
eq725.txt.smt2; sat                        ;	 0.13
eq726.txt.smt2; TO                         ;	 TO
eq727.txt.smt2; TO                         ;	 TO
eq728.txt.smt2; TO                         ;	 TO
eq729.txt.smt2; sat                        ;	 0.18
eq73.txt.smt2; sat                         ;	 0.16
eq730.txt.smt2; sat                        ;	 0.18
eq731.txt.smt2; sat                        ;	 0.46
eq732.txt.smt2; TO                         ;	 TO
eq733.txt.smt2; sat                        ;	 0.08
eq734.txt.smt2; TO                         ;	 TO
eq735.txt.smt2; sat                        ;	 0.57
eq736.txt.smt2; sat                        ;	 0.17
eq737.txt.smt2; TO                         ;	 TO
eq738.txt.smt2; sat                        ;	 0.67
eq739.txt.smt2; sat                        ;	 0.11
eq74.txt.smt2; TO                          ;	 TO
eq740.txt.smt2; sat                        ;	 0.09
eq741.txt.smt2; sat                        ;	 0.13
eq742.txt.smt2; TO                         ;	 TO
eq743.txt.smt2; sat                        ;	 0.18
eq744.txt.smt2; TO                         ;	 TO
eq745.txt.smt2; sat                        ;	 0.28
eq746.txt.smt2; sat                        ;	 0.02
eq747.txt.smt2; TO                         ;	 TO
eq748.txt.smt2; sat                        ;	 0.1
eq749.txt.smt2; TO                         ;	 TO
eq75.txt.smt2; sat                         ;	 0.18
eq750.txt.smt2; sat                        ;	 0.41
eq751.txt.smt2; sat                        ;	 0.1
eq752.txt.smt2; sat                        ;	 0.04
eq753.txt.smt2; sat                        ;	 0.15
eq754.txt.smt2; sat                        ;	 5.66
eq755.txt.smt2; sat                        ;	 0.48
eq756.txt.smt2; sat                        ;	 0.45
eq757.txt.smt2; sat                        ;	 0.2
eq758.txt.smt2; sat                        ;	 0.28
eq759.txt.smt2; sat                        ;	 0.09
eq76.txt.smt2; TO                          ;	 TO
eq760.txt.smt2; sat                        ;	 0.63
eq761.txt.smt2; sat                        ;	 0.06
eq762.txt.smt2; sat                        ;	 0.04
eq763.txt.smt2; sat                        ;	 0.05
eq764.txt.smt2; TO                         ;	 TO
eq765.txt.smt2; sat                        ;	 1.64
eq766.txt.smt2; TO                         ;	 TO
eq767.txt.smt2; TO                         ;	 TO
eq768.txt.smt2; TO                         ;	 TO
eq769.txt.smt2; TO                         ;	 TO
eq77.txt.smt2; TO                          ;	 TO
eq770.txt.smt2; sat                        ;	 0.1
eq771.txt.smt2; TO                         ;	 TO
eq772.txt.smt2; sat                        ;	 0.11
eq773.txt.smt2; sat                        ;	 0.11
eq774.txt.smt2; sat                        ;	 0.2
eq775.txt.smt2; sat                        ;	 3.99
eq776.txt.smt2; TO                         ;	 TO
eq777.txt.smt2; sat                        ;	 0.05
eq778.txt.smt2; sat                        ;	 0.07
eq779.txt.smt2; TO                         ;	 TO
eq78.txt.smt2; sat                         ;	 0.06
eq780.txt.smt2; sat                        ;	 0.05
eq781.txt.smt2; TO                         ;	 TO
eq782.txt.smt2; sat                        ;	 0.1
eq783.txt.smt2; sat                        ;	 0.65
eq784.txt.smt2; sat                        ;	 0.09
eq785.txt.smt2; sat                        ;	 0.09
eq786.txt.smt2; TO                         ;	 TO
eq787.txt.smt2; sat                        ;	 0.17
eq788.txt.smt2; sat                        ;	 0.05
eq789.txt.smt2; sat                        ;	 0.09
eq79.txt.smt2; sat                         ;	 0.48
eq790.txt.smt2; sat                        ;	 0.58
eq791.txt.smt2; TO                         ;	 TO
eq792.txt.smt2; sat                        ;	 0.08
eq793.txt.smt2; TO                         ;	 TO
eq794.txt.smt2; TO                         ;	 TO
eq795.txt.smt2; TO                         ;	 TO
eq796.txt.smt2; TO                         ;	 TO
eq797.txt.smt2; sat                        ;	 0.17
eq798.txt.smt2; TO                         ;	 TO
eq799.txt.smt2; TO                         ;	 TO
eq8.txt.smt2; TO                           ;	 TO
eq80.txt.smt2; TO                          ;	 TO
eq800.txt.smt2; sat                        ;	 0.75
eq801.txt.smt2; sat                        ;	 5.83
eq802.txt.smt2; sat                        ;	 0.48
eq803.txt.smt2; sat                        ;	 0.12
eq804.txt.smt2; TO                         ;	 TO
eq805.txt.smt2; TO                         ;	 TO
eq806.txt.smt2; sat                        ;	 0.13
eq807.txt.smt2; TO                         ;	 TO
eq808.txt.smt2; sat                        ;	 0.04
eq809.txt.smt2; TO                         ;	 TO
eq81.txt.smt2; sat                         ;	 0.49
eq810.txt.smt2; sat                        ;	 0.13
eq811.txt.smt2; sat                        ;	 0.2
eq812.txt.smt2; sat                        ;	 0.1
eq813.txt.smt2; sat                        ;	 4.0
eq814.txt.smt2; TO                         ;	 TO
eq815.txt.smt2; sat                        ;	 4.72
eq816.txt.smt2; TO                         ;	 TO
eq817.txt.smt2; sat                        ;	 0.49
eq818.txt.smt2; sat                        ;	 0.18
eq819.txt.smt2; sat                        ;	 0.08
eq82.txt.smt2; sat                         ;	 0.05
eq820.txt.smt2; TO                         ;	 TO
eq821.txt.smt2; TO                         ;	 TO
eq822.txt.smt2; sat                        ;	 0.06
eq823.txt.smt2; sat                        ;	 0.12
eq824.txt.smt2; TO                         ;	 TO
eq825.txt.smt2; sat                        ;	 0.21
eq826.txt.smt2; sat                        ;	 0.11
eq827.txt.smt2; sat                        ;	 0.04
eq828.txt.smt2; sat                        ;	 0.1
eq829.txt.smt2; sat                        ;	 3.71
eq83.txt.smt2; TO                          ;	 TO
eq830.txt.smt2; sat                        ;	 0.11
eq831.txt.smt2; TO                         ;	 TO
eq832.txt.smt2; sat                        ;	 0.11
eq833.txt.smt2; TO                         ;	 TO
eq834.txt.smt2; sat                        ;	 0.1
eq835.txt.smt2; sat                        ;	 0.1
eq836.txt.smt2; sat                        ;	 0.18
eq837.txt.smt2; sat                        ;	 0.19
eq838.txt.smt2; TO                         ;	 TO
eq839.txt.smt2; sat                        ;	 0.09
eq84.txt.smt2; TO                          ;	 TO
eq840.txt.smt2; sat                        ;	 0.11
eq841.txt.smt2; sat                        ;	 0.05
eq842.txt.smt2; TO                         ;	 TO
eq843.txt.smt2; TO                         ;	 TO
eq844.txt.smt2; sat                        ;	 0.05
eq845.txt.smt2; TO                         ;	 TO
eq846.txt.smt2; TO                         ;	 TO
eq847.txt.smt2; sat                        ;	 0.39
eq848.txt.smt2; sat                        ;	 0.09
eq849.txt.smt2; sat                        ;	 0.07
eq85.txt.smt2; TO                          ;	 TO
eq850.txt.smt2; TO                         ;	 TO
eq851.txt.smt2; sat                        ;	 1.35
eq852.txt.smt2; sat                        ;	 0.02
eq853.txt.smt2; sat                        ;	 0.49
eq854.txt.smt2; TO                         ;	 TO
eq855.txt.smt2; TO                         ;	 TO
eq856.txt.smt2; sat                        ;	 0.08
eq857.txt.smt2; sat                        ;	 0.05
eq858.txt.smt2; TO                         ;	 TO
eq859.txt.smt2; TO                         ;	 TO
eq86.txt.smt2; sat                         ;	 0.07
eq860.txt.smt2; TO                         ;	 TO
eq861.txt.smt2; sat                        ;	 0.24
eq862.txt.smt2; sat                        ;	 0.27
eq863.txt.smt2; sat                        ;	 0.05
eq864.txt.smt2; sat                        ;	 0.39
eq865.txt.smt2; TO                         ;	 TO
eq866.txt.smt2; TO                         ;	 TO
eq867.txt.smt2; TO                         ;	 TO
eq868.txt.smt2; sat                        ;	 0.02
eq869.txt.smt2; TO                         ;	 TO
eq87.txt.smt2; TO                          ;	 TO
eq870.txt.smt2; sat                        ;	 5.66
eq871.txt.smt2; TO                         ;	 TO
eq872.txt.smt2; sat                        ;	 0.07
eq873.txt.smt2; sat                        ;	 0.09
eq874.txt.smt2; sat                        ;	 3.97
eq875.txt.smt2; TO                         ;	 TO
eq876.txt.smt2; TO                         ;	 TO
eq877.txt.smt2; sat                        ;	 0.07
eq878.txt.smt2; sat                        ;	 0.53
eq879.txt.smt2; TO                         ;	 TO
eq88.txt.smt2; sat                         ;	 5.19
eq880.txt.smt2; TO                         ;	 TO
eq881.txt.smt2; sat                        ;	 0.55
eq882.txt.smt2; sat                        ;	 0.08
eq883.txt.smt2; sat                        ;	 0.28
eq884.txt.smt2; sat                        ;	 0.18
eq885.txt.smt2; TO                         ;	 TO
eq886.txt.smt2; TO                         ;	 TO
eq887.txt.smt2; TO                         ;	 TO
eq888.txt.smt2; sat                        ;	 0.19
eq889.txt.smt2; sat                        ;	 5.74
eq89.txt.smt2; TO                          ;	 TO
eq890.txt.smt2; sat                        ;	 0.13
eq891.txt.smt2; sat                        ;	 0.13
eq892.txt.smt2; sat                        ;	 0.1
eq893.txt.smt2; sat                        ;	 4.97
eq894.txt.smt2; sat                        ;	 0.26
eq895.txt.smt2; sat                        ;	 0.57
eq896.txt.smt2; TO                         ;	 TO
eq897.txt.smt2; sat                        ;	 0.05
eq9.txt.smt2; sat                          ;	 0.09
eq90.txt.smt2; sat                         ;	 0.06
eq91.txt.smt2; sat                         ;	 0.55
eq92.txt.smt2; sat                         ;	 5.62
eq93.txt.smt2; sat                         ;	 0.76
eq94.txt.smt2; sat                         ;	 0.69
eq95.txt.smt2; sat                         ;	 0.59
eq96.txt.smt2; sat                         ;	 0.1
eq97.txt.smt2; TO                          ;	 TO
eq98.txt.smt2; TO                          ;	 TO
eq99.txt.smt2; sat                         ;	 0.04
